=========================================================
             VOLCADO DE CACHÉ DE TIA PORTAL              
=========================================================
Fecha de volcado: 28/03/2026 10:49:06
PLC: ZC_PLC_STD
Total Bloques: 150 | Total Tablas: 8 | Total UDTs: 91
=========================================================

=== BLOQUES (OB/FC/FB/DB) ===
[Nombre] _borrar                             | [Num] 59998 | [Tipo API] GlobalDB     | [Ruta] Root
      "FAT": null,
      "SByte": null,
      "Unidades": null,
      "RII": null,
      "RSI": null,
      "GrAlarma": null,
      "Cuadro": null,
      "Observaciones": null,
      "CPTag": "SA_VPCT_555",
      "CPComentario": "",
      "Estado": "Sin comprobar"
    },
    {
      "UID": "SA_008",
      "Numero": 8,
      "Tag": "",
      "Descripcion": "",
      "FAT": null,
      "SByte": null,
      "Unidades": null,
      "RII": null,
      "RSI": null,
      "GrAlarma": null,
      "Cuadro": null,
      "Observaciones": null,
      "CPTag": "SA_008",
      "CPComentario": "",
      "Estado": "Sin comprobar"
    },
    {
      "UID": "SA_009",
      "Numero": 9,
      "Tag": "",
      "Descripcion": "",
      "FAT": null,
      "SByte": null,
      "Unidades": null,
      "RII": null,
      "RSI": null,
      "GrAlarma": null,
      "Cuadro": null,
      "Observaciones": null,
      "CPTag": "SA_009",
      "CPComentario": "",
      "Estado": "Sin comprobar"
    },
    {
      "UID": "SA_010",
      "Numero": 10,
      "Tag": "",
      "Descripcion": "",
      "FAT": null,
      "SByte": null,
      "Unidades": null,
      "RII": null,
      "RSI": null,
      "GrAlarma": null,
      "Cuadro": null,
      "Observaciones": null,
      "CPTag": "SA_010",
      "CPComentario": "",
      "Estado": "Sin comprobar"
    },
    {
      "UID": "SA_011",
      "Numero": 11,
      "Tag": "",
      "Descripcion": "",
      "FAT": null,
      "SByte": null,
      "Unidades": null,
      "RII": null,
      "RSI": null,
      "GrAlarma": null,
      "Cuadro": null,
      "Observaciones": null,
      "CPTag": "SA_011",
      "CPComentario": "",
      "Estado": "Sin comprobar"
    },
    {
      "UID": "SA_012",
      "Numero": 12,
      "Tag": "",
      "Descripcion": "",
      "FAT": null,
      "SByte": null,
      "Unidades": null,
      "RII": null,
      "RSI": null,
      "GrAlarma": null,
      "Cuadro": null,
      "Observaciones": null,
      "CPTag": "SA_012",
      "CPComentario": "",
      "Estado": "Sin comprobar"
    },
    {
      "UID": "SA_013",
      "Numero": 13,
      "Tag": "VPCT-234",
      "Descripcion": "Valvula proporcional de temperatura",
      "FAT": null,
      "SByte": null,
      "Unidades": null,
      "RII": null,
      "RSI": null,
      "GrAlarma": null,
      "Cuadro": null,
      "Observaciones": null,
      "CPTag": "SA_VPCT_234",
      "CPComentario": "",
      "Estado": "Sin comprobar"
    },
    {
      "UID": "SA_014",
      "Numero": 14,
      "Tag": "",
      "Descripcion": "",
      "FAT": null,
      "SByte": null,
      "Unidades": null,
      "RII": null,
      "RSI": null,
      "GrAlarma": null,
      "Cuadro": null,
      "Observaciones": null,
      "CPTag": "SA_014",
      "CPComentario": "",
      "Estado": "Sin comprobar"
    },
    {
      "UID": "SA_015",
      "Numero": 15,
      "Tag": "",
      "Descripcion": "",
      "FAT": null,
      "SByte": null,
      "Unidades": null,
      "RII": null,
      "RSI": null,
      "GrAlarma": null,
      "Cuadro": null,
      "Observaciones": null,
      "CPTag": "SA_015",
      "CPComentario": "",
      "Estado": "Sin comprobar"
    }
  ],
  "Motor": [
    {
      "UID": "M_001",
      "Numero": 1,
      "Tag": "B-01",
      "Descripcion": "Bomba impulsio 1",
      "FAT": null,
      "SByte": null,
      "SBit": null,
      "RTByte": null,
      "RTBit": null,
      "RMByte": null,
      "RMBit": null,
      "GrAlarma": null,
      "Cuadro": "ED03 ZONA 1 EQUIPOS VARIOS I",
      "Observaciones": null,
      "CPTag": "M_B_01",
      "CPComentario": "ED03 ZONA 1 EQUIPOS VARIOS I",
      "Estado": "Sin comprobar"
    },
    {
      "UID": "M_002",
      "Numero": 2,
      "Tag": "B-302",
      "Descripcion": "Bomba impulsio 2",
      "FAT": null,
      "SByte": null,
      "SBit": null,
      "RTByte": null,
      "RTBit": null,
      "RMByte": null,
      "RMBit": null,
      "GrAlarma": null,
      "Cuadro": null,
      "Observaciones": null,
      "CPTag": "M_B_302",
      "CPComentario": "",
      "Estado": "Sin comprobar"
    },
    {
      "UID": "M_003",
      "Numero": 3,
      "Tag": "B-303",
      "Descripcion": "Bomba impulsio 3",
      "FAT": null,
      "SByte": null,
      "SBit": null,
      "RTByte": null,
      "RTBit": null,
      "RMByte": null,
      "RMBit": null,
      "GrAlarma": null,
      "Cuadro": null,
      "Observaciones": null,
      "CPTag": "M_B_303",
      "CPComentario": "",
      "Estado": "Sin comprobar"
    },
    {
      "UID": "M_004",
      "Numero": 4,
      "Tag": "B-304",
      "Descripcion": "Bomba impulsio 4",
      "FAT": null,
      "SByte": null,
      "SBit": null,
      "RTByte": null,
      "RTBit": null,
      "RMByte": null,
      "RMBit": null,
      "GrAlarma": null,
      "Cuadro": null,
      "Observaciones": null,
      "CPTag": "M_B_304",
      "CPComentario": "",
      "Estado": "Sin comprobar"
    },
    {
      "UID": "M_005",
      "Numero": 5,
      "Tag": "",
      "Descripcion": "",
      "FAT": null,
      "SByte": null,
      "SBit": null,
      "RTByte": null,
      "RTBit": null,
      "RMByte": null,
      "RMBit": null,
      "GrAlarma": null,
      "Cuadro": null,
      "Observaciones": null,
      "CPTag": "M_005",
      "CPComentario": "",
      "Estado": "Sin comprobar"
    },
    {
      "UID": "M_006",
      "Numero": 6,
      "Tag": "",
      "Descripcion": "",
      "FAT": null,
      "SByte": null,
      "SBit": null,
      "RTByte": null,
      "RTBit": null,
      "RMByte": null,
      "RMBit": null,
      "GrAlarma": null,
      "Cuadro": null,
      "Observaciones": null,
      "CPTag": "M_006",
      "CPComentario": "",
      "Estado": "Sin comprobar"
    },
    {
      "UID": "M_007",
      "Numero": 7,
      "Tag": "",
      "Descripcion": "",
      "FAT": null,
      "SByte": null,
      "SBit": null,
      "RTByte": null,
      "RTBit": null,
      "RMByte": null,
      "RMBit": null,
      "GrAlarma": null,
      "Cuadro": null,
      "Observaciones": null,
      "CPTag": "M_007",
      "CPComentario": "",
      "Estado": "Sin comprobar"
    },
    {
      "UID": "M_008",
      "Numero": 8,
      "Tag": "",
      "Descripcion": "",
      "FAT": null,
      "SByte": null,
      "SBit": null,
      "RTByte": null,
      "RTBit": null,
      "RMByte": null,
      "RMBit": null,
      "GrAlarma": null,
      "Cuadro": null,
      "Observaciones": null,
      "CPTag": "M_008",
      "CPComentario": "",
      "Estado": "Sin comprobar"
    },
    {
      "UID": "M_009",
      "Numero": 9,
      "Tag": "",
      "Descripcion": "",
      "FAT": null,
      "SByte": null,
      "SBit": null,
      "RTByte": null,
      "RTBit": null,
      "RMByte": null,
      "RMBit": null,
      "GrAlarma": null,
      "Cuadro": null,
      "Observaciones": null,
      "CPTag": "M_009",
      "CPComentario": "",
      "Estado": "Sin comprobar"
    },
    {
      "UID": "M_010",
      "Numero": 10,
      "Tag": "",
      "Descripcion": "",
      "FAT": null,
      "SByte": null,
      "SBit": null,
      "RTByte": null,
      "RTBit": null,
      "RMByte": null,
      "RMBit": null,
      "GrAlarma": null,
      "Cuadro": null,
      "Observaciones": null,
      "CPTag": "M_010",
      "CPComentario": "",
      "Estado": "Sin comprobar"
    }
  ],
  "Motor variador": [
    {
      "UID": "M_VF_001",
      "Numero": 1,
      "Tag": "B-01",
      "Descripcion": "Bomba retorno 1",
      "FAT": null,
      "SByte": null,
      "SBit": null,
      "RTByte": null,
      "RTBit": null,
      "RMByte": null,
      "RMBit": null,
      "SAByte": null,
      "GrAlarma": null,
      "Cuadro": null,
      "Observaciones": null,
      "CPTag": "M_VF_B_01",
      "CPComentario": "",
      "Estado": "Sin comprobar"
    },
    {
      "UID": "M_VF_002",
      "Numero": 2,
      "Tag": "B-806",
      "Descripcion": "Bomba retorno 1",
      "FAT": null,
      "SByte": null,
      "SBit": null,
      "RTByte": null,
      "RTBit": null,
      "RMByte": null,
      "RMBit": null,
      "SAByte": null,
      "GrAlarma": null,
      "Cuadro": "ED02 ZONA 1 ARMARIO PRINCIPAL",
      "Observaciones": null,
      "CPTag": "M_VF_B_806",
      "CPComentario": "ED02 ZONA 1 ARMARIO PRINCIPAL",
      "Estado": "Sin comprobar"
    },
    {
      "UID": "M_VF_003",
      "Numero": 3,
      "Tag": "",
      "Descripcion": "",
      "FAT": null,
      "SByte": null,
      "SBit": null,
      "RTByte": null,
      "RTBit": null,
      "RMByte": null,
      "RMBit": null,
      "SAByte": null,
      "GrAlarma": null,
      "Cuadro": null,
      "Observaciones": null,
      "CPTag": "M_VF_003",
      "CPComentario": "",
      "Estado": "Sin comprobar"
    },
    {
      "UID": "M_VF_004",
      "Numero": 4,
      "Tag": "",
      "Descripcion": "",
      "FAT": null,
      "SByte": null,
      "SBit": null,
      "RTByte": null,
      "RTBit": null,
      "RMByte": null,
      "RMBit": null,
      "SAByte": null,
      "GrAlarma": null,
      "Cuadro": null,
      "Observaciones": null,
      "CPTag": "M_VF_004",
      "CPComentario": "",
      "Estado": "Sin comprobar"
    },
    {
      "UID": "M_VF_005",
      "Numero": 5,
      "Tag": "",
      "Descripcion": "",
      "FAT": null,
      "SByte": null,
      "SBit": null,
      "RTByte": null,
      "RTBit": null,
      "RMByte": null,
      "RMBit": null,
      "SAByte": null,
      "GrAlarma": null,
      "Cuadro": null,
      "Observaciones": null,
      "CPTag": "M_VF_005",
      "CPComentario": "",
      "Estado": "Sin comprobar"
    }
  ],
  "CONFIG_LIMITS": [
    {
      "Nombre": "Disp_ED",
      "Valor": 30
    },
    {
      "Nombre": "Disp_EA",
      "Valor": 20
    },
    {
      "Nombre": "Disp_SA",
      "Valor": 15
    },
    {
      "Nombre": "Disp_V",
      "Valor": 25
    },
    {
      "Nombre": "Disp_M",
      "Valor": 10
    },
    {
      "Nombre": "Disp_M_VF",
      "Valor": 5
    }
  ],
  "Procesos": [
    {
      "Id": "1",
      "Nombre": "GENERAL",
      "NumEtapas": 0,
      "MaxPReal": 90,
      "MaxPInt": 22,
      "NumAlarmas": 8,
      "StatusPReal": 0,
      "StatusPInt": 0,
      "StatusAlm": 0,
      "StatusAlmHmi": 0
    },
    {
      "Id": "100",
      "Nombre": "COMPACTO",
      "NumEtapas": 15,
      "MaxPReal": 40,
      "MaxPInt": 35,
      "NumAlarmas": 16,
      "StatusPReal": 0,
      "StatusPInt": 0,
      "StatusAlm": 0,
      "StatusAlmHmi": 0
    },
    {
      "Id": "110",
      "Nombre": "EXPEDICION",
      "NumEtapas": 10,
      "MaxPReal": 20,
      "MaxPInt": 35,
      "NumAlarmas": 16,
      "StatusPReal": 0,
      "StatusPInt": 0,
      "StatusAlm": 0,
      "StatusAlmHmi": 0
    },
    {
      "Id": "500",
      "Nombre": "CIP_1",
      "NumEtapas": 35,
      "MaxPReal": 110,
      "MaxPInt": 25,
      "NumAlarmas": 64,
      "StatusPReal": 0,
      "StatusPInt": 0,
      "StatusAlm": 0,
      "StatusAlmHmi": 0
    },
    {
      "Id": "501",
      "Nombre": "CIP_1_FLIPS",
      "NumEtapas": 0,
      "MaxPReal": 190,
      "MaxPInt": 5,
      "NumAlarmas": 0,
      "StatusPReal": 0,
      "StatusPInt": 0,
      "StatusAlm": 0,
      "StatusAlmHmi": 0
    },
    {
      "Id": "1100",
      "Nombre": "ENV_TQ_MIX",
      "NumEtapas": 0,
      "MaxPReal": 10,
      "MaxPInt": 5,
      "NumAlarmas": 8,
      "StatusPReal": 0,
      "StatusPInt": 0,
      "StatusAlm": 0,
      "StatusAlmHmi": 0
    },
    {
      "Id": "150",
      "Nombre": "COMPACTO_2",
      "NumEtapas": 30,
      "MaxPReal": 48,
      "MaxPInt": 38,
      "NumAlarmas": 16,
      "StatusPReal": 0,
      "StatusPInt": 0,
      "StatusAlm": 0,
      "StatusAlmHmi": 0
    }
  ],
  "P_Real": [
    {
      "Uid": "PR_1_001",
      "Numero": 1,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_002",
      "Numero": 2,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_003",
      "Numero": 3,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_004",
      "Numero": 4,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_005",
      "Numero": 5,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_006",
      "Numero": 6,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_007",
      "Numero": 7,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_008",
      "Numero": 8,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_009",
      "Numero": 9,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_010",
      "Numero": 10,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_011",
      "Numero": 11,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_012",
      "Numero": 12,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_013",
      "Numero": 13,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_014",
      "Numero": 14,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_015",
      "Numero": 15,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_016",
      "Numero": 16,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_017",
      "Numero": 17,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_018",
      "Numero": 18,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_019",
      "Numero": 19,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_020",
      "Numero": 20,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_021",
      "Numero": 21,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_022",
      "Numero": 22,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_023",
      "Numero": 23,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_024",
      "Numero": 24,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_025",
      "Numero": 25,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_026",
      "Numero": 26,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_027",
      "Numero": 27,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_028",
      "Numero": 28,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_029",
      "Numero": 29,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_030",
      "Numero": 30,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_031",
      "Numero": 31,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_032",
      "Numero": 32,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_033",
      "Numero": 33,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_034",
      "Numero": 34,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_035",
      "Numero": 35,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_036",
      "Numero": 36,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_037",
      "Numero": 37,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_038",
      "Numero": 38,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_039",
      "Numero": 39,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_040",
      "Numero": 40,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_041",
      "Numero": 41,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_042",
      "Numero": 42,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_043",
      "Numero": 43,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_044",
      "Numero": 44,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_045",
      "Numero": 45,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_046",
      "Numero": 46,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_047",
      "Numero": 47,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_048",
      "Numero": 48,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_049",
      "Numero": 49,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_050",
      "Numero": 50,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_051",
      "Numero": 51,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_052",
      "Numero": 52,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_053",
      "Numero": 53,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_054",
      "Numero": 54,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_055",
      "Numero": 55,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_056",
      "Numero": 56,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_057",
      "Numero": 57,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_058",
      "Numero": 58,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_059",
      "Numero": 59,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
      "ComentarioDB": "GENERAL -",
      "Visibilidad": "",
      "Estado": "Pendiente"
    },
    {
      "Uid": "PR_1_060",
      "Numero": 60,
      "Proceso": "GENERAL",
      "DbNumber": 3001,
      "Producto": "",
      "Tipo": "",
      "Descripcion": "",
